match_id,team_1_id,team_1,team_score,team_2_id,team_2,team2_score,team_1_winner,match_date,event_name
2376647,12376,M80,13,12468,Legacy,3,True,2024-10-09,ESL Challenger League Season 48 North America
2376641,12376,M80,0,12468,Legacy,13,False,2024-10-09,ESL Challenger League Season 48 North America
2376635,12376,M80,1,12257,Wildcard,0,True,2024-10-08,ESL Challenger League Season 48 North America
2376634,12376,M80,1,12257,Wildcard,0,True,2024-10-08,ESL Challenger League Season 48 North America
2376308,12376,M80,1,12257,Wildcard,2,False,2024-10-05,ESL Challenger Atlanta 2024
2376305,12376,M80,7,7532,BIG,13,False,2024-10-04,ESL Challenger Atlanta 2024
2376303,12376,M80,13,12257,Wildcard,8,True,2024-10-04,ESL Challenger Atlanta 2024
2376164,12376,M80,13,6673,NRG,7,True,2024-09-26,ESL Challenger League Season 48 North America
2376159,12376,M80,9,6673,NRG,13,False,2024-09-26,ESL Challenger League Season 48 North America
2375422,12376,M80,0,9215,MIBR,2,False,2024-09-19,ESL Pro League Season 20
2375391,12376,M80,2,4991,fnatic,0,True,2024-09-11,ESL Pro League Season 20
2374715,12376,M80,0,11283,Falcons,2,False,2024-08-22,BLAST Premier Fall Showdown 2024
2374492,12376,M80,1,12257,Wildcard,2,False,2024-08-18,CCT Season 2 North America Series 2
2394862,4863,TYLOO,2,8840,Lynn Vision,0,True,2026-06-05,IEM Cologne Major 2026 Stage 1
2394857,4863,TYLOO,2,8113,Sharks,1,True,2026-06-04,IEM Cologne Major 2026 Stage 1
2394853,4863,TYLOO,2,10577,SINNERS,0,True,2026-06-03,IEM Cologne Major 2026 Stage 1
2394269,4863,TYLOO,0,10245,JiJieHao,2,False,2026-05-16,Hero Esports Asian Champions League 2026
2394263,4863,TYLOO,0,10245,JiJieHao,2,False,2026-05-13,Hero Esports Asian Champions League 2026
2393595,4863,TYLOO,2,12510,The Huns,0,True,2026-05-01,ESL Challenger League Season 51 Asia-Pacific Cup 4
2392862,4863,TYLOO,0,8840,Lynn Vision,1,False,2026-04-05,Yuqilin Pinnacle of Battle Season 3
2392860,4863,TYLOO,0,8840,Lynn Vision,1,False,2026-04-04,Yuqilin Pinnacle of Battle Season 3
2392686,4863,TYLOO,2,12510,The Huns,0,True,2026-04-04,XSE GangKui Cup Season 2 Finals
2391637,4863,TYLOO,2,12510,The Huns,0,True,2026-03-11,CS Asia Championships 2026 Asia Closed Qualifier
2389939,4863,TYLOO,2,8840,Lynn Vision,0,True,2026-02-08,Yuqilin Pinnacle of Battle Season 2 - BLAST Premier Rising Event
2386837,4863,TYLOO,0,4991,fnatic,2,False,2025-10-15,CS Asia Championships 2025
2384968,4863,TYLOO,2,8840,Lynn Vision,1,True,2025-08-31,Perfect World CS Challenge Series 1
2384381,4863,TYLOO,0,9565,Vitality,2,False,2025-08-21,Esports World Cup 2025
2382571,4863,TYLOO,5,8840,Lynn Vision,13,False,2025-06-08,BLAST.tv Austin Major 2025 Stage 2
2382442,4863,TYLOO,5,6667,FaZe,13,False,2025-06-07,BLAST.tv Austin Major 2025 Stage 2
2382300,4863,TYLOO,5,6673,NRG,13,False,2025-06-03,BLAST.tv Austin Major 2025 Stage 1
2382283,4863,TYLOO,2,8840,Lynn Vision,0,True,2025-05-16,Hero Esports Asian Champions League 2025
2381965,4863,TYLOO,1,8840,Lynn Vision,3,False,2025-05-04,ESL Challenger League Season 49 Asia-Pacific
2381964,4863,TYLOO,2,12510,The Huns,0,True,2025-05-04,ESL Challenger League Season 49 Asia-Pacific
2381962,4863,TYLOO,1,8840,Lynn Vision,2,False,2025-05-03,ESL Challenger League Season 49 Asia-Pacific
2381553,4863,TYLOO,1,8840,Lynn Vision,2,False,2025-04-16,BLAST.tv Austin Major 2025 China Regional Qualifier
2381401,4863,TYLOO,1,8840,Lynn Vision,0,True,2025-04-09,ESL Challenger League Season 49 Asia-Pacific
2381395,4863,TYLOO,1,8840,Lynn Vision,0,True,2025-04-09,ESL Challenger League Season 49 Asia-Pacific
2380647,4863,TYLOO,13,12510,The Huns,5,True,2025-04-05,ESL Challenger League Season 49 Asia-Pacific
2380640,4863,TYLOO,16,12510,The Huns,14,True,2025-04-05,ESL Challenger League Season 49 Asia-Pacific
2381030,4863,TYLOO,0,8840,Lynn Vision,2,False,2025-03-28,PGL Astana 2025 China Closed Qualifier
2380055,4863,TYLOO,0,9928,GamerLegion,2,False,2025-03-09,ESL Pro League Season 21
2380047,4863,TYLOO,1,4608,Natus Vincere,2,False,2025-03-08,ESL Pro League Season 21
2380039,4863,TYLOO,0,7020,Spirit,2,False,2025-03-07,ESL Pro League Season 21
2380024,4863,TYLOO,1,9928,GamerLegion,2,False,2025-03-03,ESL Pro League Season 21 Stage 1
2379303,4863,TYLOO,1,8840,Lynn Vision,2,False,2025-02-11,IEM Dallas 2025 Asia Closed Qualifier
2376770,4863,TYLOO,3,8840,Lynn Vision,0,True,2024-11-03,ESL Challenger League Season 48 Asia-Pacific Finals
2372613,4863,TYLOO,1,8840,Lynn Vision,2,False,2024-06-08,ESL Challenger League Season 47 Asia-Pacific
2372605,4863,TYLOO,1,8840,Lynn Vision,2,False,2024-06-05,ESL Challenger League Season 47 Asia-Pacific
2371504,4863,TYLOO,1,12376,M80,2,False,2024-04-27,ESL Pro League Season 19
2371502,4863,TYLOO,2,8113,Sharks,0,True,2024-04-26,ESL Pro League Season 19
2371495,4863,TYLOO,1,11283,Falcons,2,False,2024-04-25,ESL Pro League Season 19
2371493,4863,TYLOO,0,5995,G2,2,False,2024-04-24,ESL Pro League Season 19
2371616,4863,TYLOO,0,6248,The MongolZ,2,False,2024-04-18,Esports World Cup 2024 Asia Closed Qualifier
2371615,4863,TYLOO,2,8840,Lynn Vision,0,True,2024-04-18,Esports World Cup 2024 Asia Closed Qualifier
2371557,4863,TYLOO,13,12510,The Huns,2,True,2024-04-17,Esports World Cup 2024 Asia Open Qualifier
2370914,4863,TYLOO,0,8840,Lynn Vision,2,False,2024-04-08,IEM Chengdu 2024
2370906,4863,TYLOO,11,4494,MOUZ,13,False,2024-04-08,IEM Chengdu 2024
2370114,4863,TYLOO,6,8840,Lynn Vision,13,False,2024-02-26,PGL CS2 Major Copenhagen 2024 Asia RMR
2370112,4863,TYLOO,13,10245,JiJieHao,11,True,2024-02-26,PGL CS2 Major Copenhagen 2024 Asia RMR
2369468,4863,TYLOO,0,8840,Lynn Vision,2,False,2024-01-28,eXTREMESLAND 2023
2369515,4863,TYLOO,2,6248,The MongolZ,0,True,2024-01-27,IEM Chengdu 2024 Asia Closed Qualifier
2369514,4863,TYLOO,2,12510,The Huns,0,True,2024-01-27,IEM Chengdu 2024 Asia Closed Qualifier
2369512,4863,TYLOO,0,6248,The MongolZ,2,False,2024-01-26,IEM Chengdu 2024 Asia Closed Qualifier
2394843,10577,SINNERS,6,6673,NRG,13,False,2026-06-02,IEM Cologne Major 2026 Stage 1
2394163,10577,SINNERS,2,12426,Passion UA,1,True,2026-05-13,IEM Atlanta 2026
2392523,10577,SINNERS,16,10245,JiJieHao,14,True,2026-03-29,Radio Popular Roman Imperium Cup VII
2392520,10577,SINNERS,12,7532,BIG,16,False,2026-03-29,Radio Popular Roman Imperium Cup VII
2392281,10577,SINNERS,2,7532,BIG,1,True,2026-03-26,BC Game Masters Championship Season 1
2391349,10577,SINNERS,0,13355,Nemesis,2,False,2026-03-07,Stake Ranked Episode 1 Closed Qualifier
2389883,10577,SINNERS,0,12474,Alliance,2,False,2026-02-20,CCT Season 3 Europe Series 15
2390131,10577,SINNERS,2,4991,fnatic,0,True,2026-02-12,IEM Atlanta 2026 Closed Qualifier
2390113,10577,SINNERS,2,12474,Alliance,0,True,2026-02-10,IEM Atlanta 2026 Closed Qualifier
2390107,10577,SINNERS,2,13027,Nuclear TigeRES,1,True,2026-02-10,IEM Atlanta 2026 Closed Qualifier
2389140,10577,SINNERS,2,13355,Nemesis,0,True,2026-01-29,CCT Season 3 Europe Series 13
2389136,10577,SINNERS,2,13027,Nuclear TigeRES,0,True,2026-01-28,CCT Season 3 Europe Series 13
2387017,10577,SINNERS,2,10245,JiJieHao,0,True,2025-11-03,Winline Insight Season 9
2386410,10577,SINNERS,2,10245,JiJieHao,0,True,2025-10-06,Exort The Proving Grounds Season 5
2385746,10577,SINNERS,2,10245,JiJieHao,1,True,2025-09-17,European Pro League Series 2
2385453,10577,SINNERS,0,10245,JiJieHao,2,False,2025-09-13,Exort The Proving Grounds Season 4
2384212,10577,SINNERS,2,11581,HOTU,0,True,2025-08-13,Thunderpick World Championship 2025 European Series 2
2384206,10577,SINNERS,2,12474,Alliance,1,True,2025-08-12,Thunderpick World Championship 2025 European Series 2
2382927,10577,SINNERS,0,13117,Inner Circle,2,False,2025-06-01,ESEA Advanced Season 53 Europe
2381972,10577,SINNERS,1,12474,Alliance,2,False,2025-05-02,Thunderpick World Championship 2025 European Series 1
2379878,10577,SINNERS,2,7532,BIG,1,True,2025-03-08,PGL Bucharest 2025 Europe Closed Qualifier
2379853,10577,SINNERS,2,12467,PARIVISION,0,True,2025-03-04,CCT Season 2 Europe Series 20
2380155,10577,SINNERS,1,12467,PARIVISION,2,False,2025-03-04,CCT Season 2 Europe Series 19
2379575,10577,SINNERS,2,10245,JiJieHao,0,True,2025-02-18,ESL Challenger League Season 49 Europe
2378960,10577,SINNERS,0,12474,Alliance,2,False,2025-02-04,CCT Season 2 Europe Series 17
2378895,10577,SINNERS,1,12467,PARIVISION,2,False,2025-02-02,CCT Season 2 Europe Series 16
2378892,10577,SINNERS,2,11241,B8,0,True,2025-02-01,CCT Season 2 Europe Series 16
2378884,10577,SINNERS,2,12426,Passion UA,0,True,2025-01-30,CCT Season 2 Europe Series 16
2378658,10577,SINNERS,2,12467,PARIVISION,0,True,2025-01-22,CCT Season 2 Europe Series 16
2378484,10577,SINNERS,2,12467,PARIVISION,0,True,2025-01-21,ESL Challenger League Season 49 Europe
2378173,10577,SINNERS,0,12257,Wildcard,2,False,2025-01-11,Frost and Fire Europe Season 1
2377024,10577,SINNERS,1,9928,GamerLegion,2,False,2024-11-20,Perfect World Shanghai Major 2024 Europe RMR A
2377000,10577,SINNERS,5,4608,Natus Vincere,13,False,2024-11-17,Perfect World Shanghai Major 2024 Europe RMR A
2377138,10577,SINNERS,1,12467,PARIVISION,2,False,2024-11-06,Hellcase Cup 11
2377089,10577,SINNERS,1,11581,HOTU,2,False,2024-10-29,YaLLa Compass Fall 2024
2375567,10577,SINNERS,2,9928,GamerLegion,1,True,2024-09-15,CCT Season 2 Europe Series 11
2375132,10577,SINNERS,1,11241,B8,2,False,2024-09-05,ESL Challenger League Season 48 Europe
2375329,10577,SINNERS,0,11811,Monte,2,False,2024-09-05,CCT Season 2 Europe Series 10
2375312,10577,SINNERS,2,11581,HOTU,0,True,2024-08-30,Winline Insight Season 5
2375160,10577,SINNERS,2,12474,Alliance,0,True,2024-08-29,CCT Season 2 Europe Series 10
2374777,10577,SINNERS,0,11241,B8,2,False,2024-08-28,CCT Season 2 Europe Series 9
2374583,10577,SINNERS,2,9928,GamerLegion,1,True,2024-08-26,YaLLa Compass Summer 2024
2374789,10577,SINNERS,13,12467,PARIVISION,3,True,2024-08-21,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A
2374782,10577,SINNERS,13,11241,B8,3,True,2024-08-21,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A
2374577,10577,SINNERS,2,11737,EYEBALLERS,1,True,2024-08-20,YaLLa Compass Summer 2024 Contenders
2374556,10577,SINNERS,1,12394,BetBoom,2,False,2024-08-18,CCT Season 2 Europe Series 8
2374554,10577,SINNERS,2,9928,GamerLegion,0,True,2024-08-18,CCT Season 2 Europe Series 8
2374840,10577,SINNERS,0,9928,GamerLegion,2,False,2024-08-17,ESL Challenger Atlanta 2024 Europe Open Qualifier
2374546,10577,SINNERS,2,4914,3DMAX,1,True,2024-08-16,CCT Season 2 Europe Series 8
2374635,10577,SINNERS,2,11241,B8,0,True,2024-08-12,ESL Challenger League Season 48 Europe
2394849,8840,Lynn Vision,13,8113,Sharks,5,True,2026-06-03,IEM Cologne Major 2026 Stage 1
2394271,8840,Lynn Vision,3,10245,JiJieHao,1,True,2026-05-17,Hero Esports Asian Champions League 2026
2391671,8840,Lynn Vision,2,12510,The Huns,0,True,2026-03-12,CS Asia Championships 2026 Asia Closed Qualifier
2390845,8840,Lynn Vision,0,12510,The Huns,2,False,2026-02-27,PGL Bucharest 2026 East Asia Closed Qualifier
2389370,8840,Lynn Vision,1,10245,JiJieHao,2,False,2026-01-24,ZHI-TECH Elite Masters 2026
2388768,8840,Lynn Vision,1,10245,JiJieHao,2,False,2025-12-20,ZOWIE eXTREMESLAND Asia Open 2025
2388048,8840,Lynn Vision,0,12510,The Huns,2,False,2025-11-25,StarLadder Budapest Major 2025 Stage 1
2384553,8840,Lynn Vision,2,12510,The Huns,0,True,2025-08-14,ESL Challenger League Season 50 Asia-Pacific Cup 1
2382604,8840,Lynn Vision,1,12468,Legacy,2,False,2025-06-14,BLAST.tv Austin Major 2025
2382599,8840,Lynn Vision,7,6248,The MongolZ,13,False,2025-06-13,BLAST.tv Austin Major 2025
2382590,8840,Lynn Vision,7,7020,Spirit,13,False,2025-06-12,BLAST.tv Austin Major 2025
2382444,8840,Lynn Vision,13,11283,Falcons,9,True,2025-06-07,BLAST.tv Austin Major 2025 Stage 2
2382430,8840,Lynn Vision,4,8297,FURIA,13,False,2025-06-07,BLAST.tv Austin Major 2025 Stage 2
2382367,8840,Lynn Vision,2,6673,NRG,0,True,2025-06-06,BLAST.tv Austin Major 2025 Stage 1
2382348,8840,Lynn Vision,17,12257,Wildcard,19,False,2025-06-03,BLAST.tv Austin Major 2025 Stage 1
2382301,8840,Lynn Vision,13,12468,Legacy,7,True,2025-06-03,BLAST.tv Austin Major 2025 Stage 1
2382678,8840,Lynn Vision,0,8297,FURIA,2,False,2025-05-21,IEM Dallas 2025
2382280,8840,Lynn Vision,2,10245,JiJieHao,0,True,2025-05-11,Hero Esports Asian Champions League 2025
2382278,8840,Lynn Vision,2,12510,The Huns,0,True,2025-05-10,Hero Esports Asian Champions League 2025
2382274,8840,Lynn Vision,0,10245,JiJieHao,2,False,2025-05-08,Hero Esports Asian Champions League 2025
2381959,8840,Lynn Vision,1,12510,The Huns,0,True,2025-04-30,ESL Challenger League Season 49 Asia-Pacific
2379996,8840,Lynn Vision,0,8297,FURIA,2,False,2025-03-01,ESL Pro League Season 21 Stage 1
2379193,8840,Lynn Vision,1,12510,The Huns,2,False,2025-02-13,BLAST Rising Asia 2025 Season 1
2379304,8840,Lynn Vision,2,12510,The Huns,0,True,2025-02-12,IEM Dallas 2025 Asia Closed Qualifier
2379301,8840,Lynn Vision,1,12510,The Huns,2,False,2025-02-11,IEM Dallas 2025 Asia Closed Qualifier
2378797,8840,Lynn Vision,9,12510,The Huns,13,False,2025-01-28,ESL Challenger League Season 49 Asia-Pacific
2378796,8840,Lynn Vision,13,12510,The Huns,7,True,2025-01-28,ESL Challenger League Season 49 Asia-Pacific
2378201,8840,Lynn Vision,2,10245,JiJieHao,0,True,2025-01-10,XSE Pro League 2025
2376765,8840,Lynn Vision,2,12510,The Huns,1,True,2024-10-17,ESL Challenger League Season 48 Asia-Pacific
2375979,8840,Lynn Vision,0,12426,Passion UA,2,False,2024-09-23,CCT Season 2 Europe Series 12
2375369,8840,Lynn Vision,1,7175,HEROIC,2,False,2024-09-04,ESL Pro League Season 20
2375351,8840,Lynn Vision,0,4608,Natus Vincere,2,False,2024-09-03,ESL Pro League Season 20
2372475,8840,Lynn Vision,0,11861,Aurora,2,False,2024-06-01,MESA Nomadic Masters Spring 2024
2372464,8840,Lynn Vision,0,11861,Aurora,2,False,2024-05-28,MESA Nomadic Masters Spring 2024
2370916,8840,Lynn Vision,0,5995,G2,2,False,2024-04-09,IEM Chengdu 2024
2370905,8840,Lynn Vision,9,8297,FURIA,13,False,2024-04-08,IEM Chengdu 2024
2370790,8840,Lynn Vision,0,6248,The MongolZ,2,False,2024-04-03,ESL Challenger Jönköping 2024 Asia Closed Qualifier
2370620,8840,Lynn Vision,0,6248,The MongolZ,2,False,2024-03-19,PGL CS2 Major Copenhagen 2024 Opening Stage
2370610,8840,Lynn Vision,13,8297,FURIA,9,True,2024-03-17,PGL CS2 Major Copenhagen 2024 Opening Stage
2370600,8840,Lynn Vision,5,7175,HEROIC,13,False,2024-03-17,PGL CS2 Major Copenhagen 2024 Opening Stage
2370119,8840,Lynn Vision,0,6248,The MongolZ,2,False,2024-02-28,PGL CS2 Major Copenhagen 2024 Asia RMR
2369470,8840,Lynn Vision,0,6248,The MongolZ,2,False,2024-01-28,eXTREMESLAND 2023
2369076,8840,Lynn Vision,2,4863,TYLOO,0,True,2024-01-21,PGL CS2 Major Copenhagen 2024 China RMR Closed Qualifier
2368613,8840,Lynn Vision,1,6248,The MongolZ,2,False,2023-12-09,ESL Challenger League Season 46 Asia-Pacific
2368609,8840,Lynn Vision,1,4863,TYLOO,2,False,2023-12-07,ESL Challenger League Season 46 Asia-Pacific
2368254,8840,Lynn Vision,9,12510,The Huns,13,False,2023-11-16,ESL Challenger Atlanta 2023 Asia Open Qualifier
2367844,8840,Lynn Vision,0,4494,MOUZ,2,False,2023-11-11,CS Asia Championships 2023
2367841,8840,Lynn Vision,2,4863,TYLOO,1,True,2023-11-08,CS Asia Championships 2023
2367837,8840,Lynn Vision,4,6665,Astralis,13,False,2023-11-08,CS Asia Championships 2023
2367807,8840,Lynn Vision,2,4863,TYLOO,1,True,2023-11-04,IEM Chengdu 2024 China Closed Qualifier
2393328,11737,EYEBALLERS,1,12474,Alliance,2,False,2026-05-24,Tipsport Conquest of Prague 2026 Finals
2393326,11737,EYEBALLERS,2,12474,Alliance,0,True,2026-05-23,Tipsport Conquest of Prague 2026 Finals
2393308,11737,EYEBALLERS,2,13808,Walczaki,0,True,2026-04-23,Tipsport Conquest of Prague 2026
2393291,11737,EYEBALLERS,13,4991,fnatic,8,True,2026-04-14,Tipsport Conquest of Prague 2026
2392412,11737,EYEBALLERS,0,13355,Nemesis,2,False,2026-04-09,CCT Season 3 Europe Series 20
2393033,11737,EYEBALLERS,2,13679,FOKUS,1,True,2026-04-08,PGL Bucharest 2026
2393022,11737,EYEBALLERS,2,6673,NRG,0,True,2026-04-06,PGL Bucharest 2026
2391964,11737,EYEBALLERS,0,12474,Alliance,2,False,2026-03-28,ROG JOURNEY Spring 2026
2391955,11737,EYEBALLERS,2,12474,Alliance,1,True,2026-03-26,ROG JOURNEY Spring 2026
2391342,11737,EYEBALLERS,1,13355,Nemesis,2,False,2026-03-04,Stake Ranked Episode 1 Closed Qualifier
2390827,11737,EYEBALLERS,0,13117,Inner Circle,2,False,2026-03-01,PGL Bucharest 2026 Europe Closed Qualifier
2390825,11737,EYEBALLERS,1,13679,FOKUS,2,False,2026-02-28,PGL Bucharest 2026 Europe Closed Qualifier
2388919,11737,EYEBALLERS,1,13027,Nuclear TigeRES,2,False,2026-01-22,IEM Rio 2026 Closed Qualifier
2388903,11737,EYEBALLERS,2,13355,Nemesis,1,True,2026-01-21,IEM Rio 2026 Closed Qualifier
2388307,11737,EYEBALLERS,2,13027,Nuclear TigeRES,1,True,2025-12-05,European Pro League Series 3
2387997,11737,EYEBALLERS,0,12474,Alliance,2,False,2025-11-14,Svenska Cupen 2025
2386933,11737,EYEBALLERS,1,12878,BC.Game,2,False,2025-10-31,CCT Season 3 Europe Series 9
2387014,11737,EYEBALLERS,2,10245,JiJieHao,0,True,2025-10-30,Winline Insight Season 9
2386258,11737,EYEBALLERS,1,12426,Passion UA,2,False,2025-09-30,Urban Riga Open Season 1
2386257,11737,EYEBALLERS,2,7532,BIG,0,True,2025-09-30,Urban Riga Open Season 1
2386253,11737,EYEBALLERS,1,12426,Passion UA,2,False,2025-09-30,Urban Riga Open Season 1
2386246,11737,EYEBALLERS,2,12474,Alliance,1,True,2025-09-30,Urban Riga Open Season 1
2384756,11737,EYEBALLERS,1,4991,fnatic,2,False,2025-08-30,Digital Crusade DraculaN Season 1
2384751,11737,EYEBALLERS,13,10823,INFINITE,9,True,2025-08-29,Digital Crusade DraculaN Season 1
2384599,11737,EYEBALLERS,3,12474,Alliance,2,True,2025-08-23,European Pro League Season 27
2384593,11737,EYEBALLERS,0,12474,Alliance,2,False,2025-08-19,European Pro League Season 27
2384393,11737,EYEBALLERS,9,7532,BIG,13,False,2025-08-10,CS Asia Championships 2025 Europe Open Qualifier
2384392,11737,EYEBALLERS,13,11581,HOTU,4,True,2025-08-10,CS Asia Championships 2025 Europe Open Qualifier
2384293,11737,EYEBALLERS,1,12895,K27,0,True,2025-08-08,Exort Series 14
2379621,11737,EYEBALLERS,0,11861,Aurora,2,False,2025-02-22,CCT Season 2 Europe Series 19 Closed Qualifier
2379473,11737,EYEBALLERS,1,12878,BC.Game,2,False,2025-02-21,CCT Season 2 Europe Series 19 Closed Qualifier
2378401,11737,EYEBALLERS,2,12878,BC.Game,1,True,2025-01-15,CCT Season 2 Europe Series 16 Closed Qualifier
2377791,11737,EYEBALLERS,0,12474,Alliance,2,False,2024-12-03,European Pro League Season 21
2377101,11737,EYEBALLERS,1,12474,Alliance,2,False,2024-11-07,Svenska Cupen 2024
2376607,11737,EYEBALLERS,2,12474,Alliance,1,True,2024-10-06,Suicide Zero Charity Cup by Luddie 2024
2375924,11737,EYEBALLERS,2,12895,K27,1,True,2024-09-21,CCT Season 2 Europe Series 13 Closed Qualifier
2375910,11737,EYEBALLERS,1,12895,K27,2,False,2024-09-17,CCT Season 2 Europe Series 13 Closed Qualifier
2375661,11737,EYEBALLERS,0,12426,Passion UA,2,False,2024-09-16,CCT Season 2 Europe Series 12
2375099,11737,EYEBALLERS,0,9928,GamerLegion,2,False,2024-08-26,Thunderpick World Championship 2024 EU Closed Qualifier 2
2374573,11737,EYEBALLERS,1,12426,Passion UA,2,False,2024-08-15,YaLLa Compass Summer 2024 Contenders
2374140,11737,EYEBALLERS,0,11811,Monte,2,False,2024-07-31,ESL Challenger League Season 48 Europe
2374024,11737,EYEBALLERS,0,12878,BC.Game,2,False,2024-07-30,CCT Season 2 Europe Series 7
2373828,11737,EYEBALLERS,2,12426,Passion UA,0,True,2024-07-25,CCT Season 2 Europe Series 7
2373008,11737,EYEBALLERS,0,4914,3DMAX,2,False,2024-06-10,Regional Clash Arena Europe 2024
2372842,11737,EYEBALLERS,2,10577,SINNERS,1,True,2024-06-05,CCT Season 2 Europe Series 5
2372817,11737,EYEBALLERS,2,12426,Passion UA,0,True,2024-06-05,RES Regional Series 5 Europe
2372253,11737,EYEBALLERS,0,11241,B8,2,False,2024-05-20,CCT Season 2 Europe Series 3
2371737,11737,EYEBALLERS,0,12394,BetBoom,2,False,2024-05-01,CCT Season 2 Europe Series 1
2371173,11737,EYEBALLERS,2,12474,Alliance,1,True,2024-04-07,LuckyCasino Cup 2024
2370956,11737,EYEBALLERS,0,7532,BIG,2,False,2024-04-03,Thunderpick World Championship 2024 EU Closed Qualifier 1
2394864,6673,NRG,1,7532,BIG,2,False,2026-06-05,IEM Cologne Major 2026 Stage 1
2393767,6673,NRG,1,12426,Passion UA,2,False,2026-04-26,FRAG 20
2389917,6673,NRG,2,12426,Passion UA,0,True,2026-02-08,Ace NA Masters 2026 Season 1 - BLAST Premier Rising Event
2388052,6673,NRG,1,4991,fnatic,2,False,2025-11-26,StarLadder Budapest Major 2025 Stage 1
2384268,6673,NRG,2,12257,Wildcard,0,True,2025-08-16,CCT Season 3 North America Series 1
2384140,6673,NRG,0,9565,Vitality,2,False,2025-08-08,BLAST Bounty 2025 Season 2
2383985,6673,NRG,1,12257,Wildcard,2,False,2025-08-01,Thunderpick World Championship 2025 North America Series 2
2382686,6673,NRG,0,11861,Aurora,2,False,2025-05-20,IEM Dallas 2025
2382382,6673,NRG,0,11283,Falcons,2,False,2025-05-19,IEM Dallas 2025
2382337,6673,NRG,0,12468,Legacy,2,False,2025-05-17,Thunderpick World Championship 2025 North America Series 1
2381614,6673,NRG,1,12257,Wildcard,2,False,2025-04-17,BLAST.tv Austin Major 2025 North America Regional Qualifier
2381453,6673,NRG,1,12468,Legacy,0,True,2025-04-08,ESL Challenger League Season 49 North America
2381458,6673,NRG,1,12468,Legacy,0,True,2025-04-08,ESL Challenger League Season 49 North America
2380035,6673,NRG,1,8297,FURIA,2,False,2025-03-04,ESL Pro League Season 21 Stage 1
2379998,6673,NRG,1,9928,GamerLegion,2,False,2025-03-01,ESL Pro League Season 21 Stage 1
2377969,6673,NRG,3,8113,Sharks,0,True,2024-12-09,Fragadelphia 18
2377964,6673,NRG,2,8113,Sharks,0,True,2024-12-08,Fragadelphia 18
2376783,6673,NRG,2,12468,Legacy,1,True,2024-10-20,ESL Challenger League Season 48 North America
2376780,6673,NRG,2,12257,Wildcard,0,True,2024-10-18,ESL Challenger League Season 48 North America
2376422,6673,NRG,11,12468,Legacy,13,False,2024-10-02,ESL Challenger League Season 48 North America
2376417,6673,NRG,9,12468,Legacy,13,False,2024-10-02,ESL Challenger League Season 48 North America
2376326,6673,NRG,0,12468,Legacy,2,False,2024-09-28,ESL Challenger Katowice 2024 North America Open Qualifier
2375897,6673,NRG,13,12257,Wildcard,2,True,2024-09-20,ESL Challenger League Season 48 North America
2375896,6673,NRG,13,12257,Wildcard,11,True,2024-09-19,ESL Challenger League Season 48 North America
2375349,6673,NRG,0,12257,Wildcard,2,False,2024-08-31,ESL Challenger Atlanta 2024 North America Closed Qualifier
2375346,6673,NRG,1,12257,Wildcard,2,False,2024-08-30,ESL Challenger Atlanta 2024 North America Closed Qualifier
2375232,6673,NRG,0,12468,Legacy,2,False,2024-08-28,Perfect World Shanghai Major 2024 NA RMR Closed Qualifier
2374491,6673,NRG,0,12257,Wildcard,2,False,2024-08-18,CCT Season 2 North America Series 2
2374332,6673,NRG,2,12257,Wildcard,1,True,2024-08-04,PrizePicks NA Revival Series 2
2373852,6673,NRG,0,12257,Wildcard,2,False,2024-07-22,PrizePicks NA Revival Series 1
2372998,6673,NRG,2,12376,M80,1,True,2024-06-09,Ace North American Masters Fall 2024 - BLAST Premier Qualifier
2372990,6673,NRG,13,12257,Wildcard,10,True,2024-06-06,Ace North American Masters Fall 2024 - BLAST Premier Qualifier
2372986,6673,NRG,8,12257,Wildcard,13,False,2024-06-06,Ace North American Masters Fall 2024 - BLAST Premier Qualifier
2372286,6673,NRG,2,12468,Legacy,0,True,2024-05-22,Thunderpick World Championship 2024 NA Closed Qualifier 1
2370325,6673,NRG,9,12376,M80,13,False,2024-05-21,ESL Challenger League Season 47 North America
2370320,6673,NRG,8,12376,M80,13,False,2024-05-21,ESL Challenger League Season 47 North America
2371805,6673,NRG,8,12257,Wildcard,13,False,2024-04-26,ESL Challenger League Season 47 North America
2371804,6673,NRG,13,12257,Wildcard,3,True,2024-04-26,ESL Challenger League Season 47 North America
2370195,6673,NRG,0,9215,MIBR,2,False,2024-03-02,PGL CS2 Major Copenhagen 2024 Americas RMR
2370158,6673,NRG,0,12257,Wildcard,2,False,2024-02-25,IEM Dallas 2024 North America Open Qualifier 2
2370077,6673,NRG,13,12257,Wildcard,8,True,2024-02-23,IEM Dallas 2024 North America Open Qualifier 1
2369611,6673,NRG,8,12257,Wildcard,13,False,2024-02-03,Ace North American Masters Spring 2024 - BLAST Premier Qualifier
2369339,6673,NRG,4,12257,Wildcard,13,False,2024-01-19,IEM Chengdu 2024 North America Open Qualifier 2
2368819,6673,NRG,3,5973,Liquid,13,False,2024-01-10,PGL CS2 Major Copenhagen 2024 NA RMR Open Qualifier 1
2368575,6673,NRG,2,12257,Wildcard,1,True,2023-12-12,Mythic Cup Winter 2023
